Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB57,OUT019,324.75266
FDR40,OUT046,1714.3712
NCO14,OUT019,277.82797
NCN19,OUT045,3309.1963
FDQ28,OUT019,412.87277
FDO13,OUT018,546.1244
FDK48,OUT013,982.53845
FDU07,OUT018,2057.582
FDW20,OUT046,2362.4915
FDV12,OUT010,380.5577
FDH24,OUT013,1514.7317
FDV59,OUT049,3306.4292
FDK57,OUT045,1879.9995
FDL16,OUT027,1610.9288
NCQ17,OUT046,1838.9912
FDJ15,OUT018,4287.925
FDX24,OUT049,1452.7852
FDT47,OUT046,2343.9604
FDT10,OUT049,730.28845
FDZ37,OUT018,1323.6636
FDW43,OUT027,5081.6216
DRN36,OUT017,1568.3322
FDJ14,OUT045,1777.5413
FDA32,OUT013,6648.0674
FDJ38,OUT019,1250.3632
FDQ57,OUT017,1732.4454
NCQ41,OUT019,745.10645
FDG56,OUT049,794.4955
DRC13,OUT027,2886.7966
FDV55,OUT035,1365.4938
FDQ49,OUT045,1133.5217
FDE29,OUT010,450.40182
FDR03,OUT013,2606.563
FDD45,OUT049,1521.7139
FDN38,OUT010,420.86105
FDT56,OUT046,958.0172
FDT48,OUT045,4023.2832
FDU03,OUT049,3644.6104
FDC56,OUT010,205.90732
NCO43,OUT027,3229.0698
FDQ27,OUT017,1821.1658
FDR03,OUT046,1882.7726
DRH23,OUT010,369.473
FDG22,OUT045,302.7988
NCJ42,OUT013,569.7103
FDR24,OUT046,1434.869
FDW60,OUT035,2957.0532
FDJ08,OUT013,3778.945
DRL59,OUT018,639.03
FDG60,OUT010,511.12057
FDW27,OUT017,2841.47
FDX14,OUT018,1584.4866
FDC20,OUT013,652.69006
NCS29,OUT018,2115.8115
FDJ56,OUT046,1190.1255
FDB20,OUT019,271.56284
FDL28,OUT027,7260.278
FDW01,OUT018,960.10583
FDL03,OUT046,3117.9736
FDX22,OUT049,5790.9775
FDJ21,OUT035,2298.986
FDR31,OUT045,3594.2947
FDG21,OUT035,4087.2527
FDS22,OUT027,820.0039
FDK08,OUT035,1196.6819
FDE17,OUT018,905.1344
NCN30,OUT017,1364.34
FDT50,OUT046,1429.8357
NCX42,OUT049,2570.5618
FDJ12,OUT035,3198.572
NCA18,OUT027,1974.8497
FDP23,OUT019,465.16196
FDX12,OUT013,3337.6592
FDN40,OUT018,3625.482
FDV48,OUT035,808.93604
NCY54,OUT013,2601.9424
FDL16,OUT010,405.7977
FDR45,OUT018,1554.5348
FDJ52,OUT046,2583.463
DRG01,OUT017,991.5636
FDP52,OUT013,3792.6965
FDU58,OUT017,4147.1035
FDL02,OUT045,1496.9125
FDG28,OUT013,5498.2134
FDA19,OUT035,2320.299
FDW46,OUT027,1709.4753
NCD43,OUT049,1808.918
DRG39,OUT013,394.94467
NCF55,OUT049,560.26074
FDJ07,OUT046,2182.0786
FDE08,OUT046,1949.2866
FDP56,OUT019,272.4232
FDT45,OUT045,700.6489
FDF17,OUT018,4906.186
FDX44,OUT046,1649.9143
FDM28,OUT027,2003.542
FDI36,OUT049,4402.511
FDS07,OUT045,1294.8247
FDD36,OUT045,1738.0033
FDW11,OUT046,1071.618
FDN40,OUT049,1956.5735
NCQ18,OUT049,1715.6976
NCQ54,OUT017,3692.7402
NCS42,OUT045,1664.5963
DRH39,OUT010,316.52914
FDC09,OUT027,3318.679
FDT08,OUT010,488.22397
FDC08,OUT035,3909.8406
FDT20,OUT017,436.83017
FDS35,OUT035,904.61926
FDX58,OUT018,2064.2505
FDW58,OUT046,2323.1267
DRD27,OUT046,1656.4802
FDH32,OUT019,364.47543
FDS26,OUT035,6415.175
FDQ31,OUT046,1537.9297
FDP11,OUT018,3545.0178
FDD58,OUT017,1533.8741
FDM33,OUT045,6048.2114
FDZ16,OUT049,3891.7327
NCS29,OUT010,931.0176
NCM18,OUT019,358.1743
FDP11,OUT049,3785.4902
NCC42,OUT017,2282.94
DRM23,OUT046,3121.8853
NCN55,OUT027,3159.057
FDK46,OUT013,5362.412
FDR01,OUT046,6836.0737
NCA05,OUT045,1723.7318
NCP43,OUT017,4077.437
FDR12,OUT010,371.15915
FDQ01,OUT013,3396.0417
FDM13,OUT046,1855.451
FDQ19,OUT017,4751.8623
FDK56,OUT019,344.8408
NCX06,OUT010,490.76474
FDO56,OUT027,4376.3413
FDU45,OUT045,1664.3463
FDI16,OUT019,265.81528
FDL32,OUT046,1581.2656
FDA07,OUT046,4591.7676
FDA14,OUT045,2987.6985
FDV46,OUT027,3614.6184
NCO07,OUT035,3568.044
NCP41,OUT046,2354.3623
FDY60,OUT018,1218.9974
FDN38,OUT017,3082.3975
FDO15,OUT046,966.1846
FDT60,OUT013,1720.2181
FDA55,OUT035,6183.4253
FDE02,OUT010,410.15756
DRJ39,OUT049,3630.5784
FDV34,OUT035,1320.125
FDS20,OUT027,5394.7417
FDF02,OUT027,3266.1875
FDW40,OUT017,3103.5095
NCB43,OUT046,2377.277
FDR58,OUT017,1360.7251
DRJ59,OUT035,693.8761
NCD30,OUT017,1966.8416
FDE14,OUT017,1707.3048
FDC28,OUT018,1963.1456
FDU16,OUT018,1460.1113
NCD19,OUT035,268.87265
FDU21,OUT046,604.4961
FDV59,OUT027,3950.102
FDU03,OUT045,2985.946
FDC33,OUT010,288.3398
NCR42,OUT035,327.2496
DRH59,OUT035,758.16907
NCM31,OUT035,1681.8673
FDS50,OUT035,1651.989
FDP39,OUT046,883.9082
FDQ55,OUT013,2061.511
FDV36,OUT019,259.58798
FDI05,OUT027,2433.241
FDS45,OUT027,1981.6392
FDA39,OUT045,905.1996
FDC37,OUT010,292.63925
FDJ60,OUT027,3649.054
DRQ35,OUT046,1712.6876
NCJ06,OUT046,1989.2568
NCY42,OUT018,985.9022
DRM37,OUT049,3717.128
FDR14,OUT045,756.59766
FDE51,OUT049,429.78012
FDT33,OUT017,3142.918
FDR08,OUT013,1800.1803
FDE36,OUT010,468.68356
FDL22,OUT019,415.98044
FDR44,OUT013,2133.3252
FDI56,OUT019,488.7806
FDE47,OUT010,375.91037
FDV27,OUT010,311.32822
FDV10,OUT049,922.2827
FDC40,OUT045,631.0542
NCX41,OUT013,4826.194
NCQ38,OUT027,2311.1875
FDV12,OUT027,3395.2722
FDE52,OUT017,1616.6536
FDG20,OUT027,4140.6367
FDV16,OUT027,822.3093
FDI32,OUT017,1933.9813
FDJ32,OUT049,1626.228
FDN39,OUT018,1250.8849
FDY34,OUT017,2996.8838
FDC14,OUT035,570.6094
FDA55,OUT017,6359.9155
FDZ50,OUT010,400.2258
DRG13,OUT049,3153.1904
FDP01,OUT013,2293.8572
NCG54,OUT017,2706.2183
FDM13,OUT045,1243.2678
NCO18,OUT027,4085.177
NCW41,OUT013,2919.3906
FDM52,OUT027,3783.045
NCF55,OUT035,157.7507
FDT09,OUT046,1624.9039
NCM19,OUT035,1760.6145
FDW12,OUT018,1761.835
FDP15,OUT019,433.45724
FDK36,OUT045,737.2595
FDZ25,OUT035,3484.267
NCW06,OUT049,2979.3384
FDW60,OUT046,3396.661
DRC49,OUT013,2640.1594
NCT17,OUT035,3098.0327
NCN06,OUT018,869.3722
FDC45,OUT013,1594.1259
DRJ47,OUT019,739.1521
NCF06,OUT045,3278.1443
FDE21,OUT010,382.04672
DRG27,OUT013,723.61597
FDW40,OUT049,3336.364
NCO53,OUT046,3861.8506
FDE23,OUT049,778.0233
FDQ16,OUT046,1917.4242
FDS26,OUT045,6584.5205
FDZ13,OUT010,190.68503
FDS14,OUT049,3582.4321
FDC10,OUT045,1420.4407
FDY16,OUT049,2839.1428
FDJ20,OUT035,2691.9927
FDV43,OUT035,560.5762
FDZ32,OUT027,4580.686
FDR23,OUT046,1760.0836
FDN24,OUT035,952.5675
FDE34,OUT027,5032.4634
FDU31,OUT013,1052.6809
FDW33,OUT018,2253.3784
FDU26,OUT046,1542.6952
FDE20,OUT027,3709.3418
NCW05,OUT035,1608.141
FDB22,OUT018,2573.5593
FDO56,OUT046,3658.6736
FDA19,OUT027,3672.6724
DRI39,OUT045,856.09424
FDH52,OUT018,651.50806
FDZ50,OUT035,3275.063
NCN42,OUT035,2526.675
FDB53,OUT013,2388.8342
DRG11,OUT017,1350.5565
DRK11,OUT027,3211.2627
FDQ60,OUT017,2594.159
FDT36,OUT017,660.71545
DRG25,OUT018,3771.8718
DRJ23,OUT046,2474.7798
FDG05,OUT035,1852.6079
NCK06,OUT018,1002.9935
FDU52,OUT017,3045.6738
FDW07,OUT018,842.1266
NCM17,OUT045,599.33484
FDA22,OUT045,3873.6309
NCA41,OUT018,2424.5261
FDF38,OUT035,666.5498
FDH52,OUT046,829.0233
FDY58,OUT019,513.8723
FDZ16,OUT045,4032.5217
NCM18,OUT017,632.90894
FDA22,OUT018,4027.754
NCJ43,OUT035,2577.9822
FDI34,OUT027,8377.835
FDG56,OUT046,1060.2045
FDS34,OUT046,2961.9587
DRC01,OUT035,1060.4788
FDQ04,OUT035,806.8456
FDK04,OUT035,811.78955
FDT51,OUT049,1564.6173
FDV26,OUT017,5563.285
FDS04,OUT049,1330.0385
FDW43,OUT018,2837.7048
FDQ28,OUT010,470.39462
NCK06,OUT017,1143.322
FDS23,OUT018,2260.8499
FDZ36,OUT019,509.5455
FDE56,OUT018,632.813
FDW10,OUT027,5053.411
NCN14,OUT045,3371.68
NCQ18,OUT045,1174.0264
FDW08,OUT017,2122.6714
FDU43,OUT035,6349.806
FDR33,OUT010,766.2892
FDM24,OUT010,483.5123
NCZ05,OUT046,2325.5815
NCV41,OUT035,2962.5308
FDV11,OUT018,3214.4192
NCY05,OUT035,601.38367
FDV44,OUT018,2245.862
FDW32,OUT049,1245.0105
NCU18,OUT027,1608.9733
NCC43,OUT035,2951.096
FDW19,OUT013,2373.4539
FDN31,OUT035,3830.7466
FDI48,OUT045,698.27563
FDS24,OUT017,1495.552
FDF46,OUT049,1650.8813
DRG23,OUT017,4794.946
FDG14,OUT018,2329.3696
NCY30,OUT049,3370.299
FDO28,OUT018,2685.9604
DRD24,OUT035,1125.6514
FDI33,OUT049,1814.3403
FDN32,OUT046,2680.988
FDR16,OUT045,3852.625
FDF26,OUT046,1621.6023
NCN29,OUT018,365.34848
FDE20,OUT045,3409.0898
FDA46,OUT046,4451.805
FDU28,OUT045,4452.227
FDQ48,OUT045,1667.4077
FDV36,OUT013,981.2529
FDR14,OUT018,1147.0739
FDP23,OUT017,3883.6934
FDP56,OUT013,755.51306
FDK48,OUT010,204.77805
FDR48,OUT046,2788.4912
NCY29,OUT049,644.73645
FDM22,OUT018,627.3115
DRJ01,OUT013,2995.5574
FDZ43,OUT045,4309.3345
FDV03,OUT035,3824.2246
FDX11,OUT027,4385.4473
NCA41,OUT027,3148.1367
FDE38,OUT017,2161.4856
FDI27,OUT018,890.05615
FDN32,OUT013,3892.7568
NCN43,OUT017,2079.2456
FDB47,OUT027,2999.0337
FDV03,OUT017,2961.9648
NCN30,OUT045,1347.3418
NCV54,OUT010,418.51108
FDV07,OUT013,1973.8723
FDP07,OUT049,4271.6636
FDK48,OUT018,1114.6558
FDM15,OUT019,716.20496
FDY19,OUT027,3909.932
FDK46,OUT046,2812.2192
FDY11,OUT045,660.6847
FDH09,OUT046,525.0099
FDO08,OUT027,3239.4534
FDU14,OUT013,5460.2734
FDD22,OUT027,2225.1133
FDM27,OUT017,2534.4473
FDL02,OUT027,3374.022
NCA17,OUT035,3795.233
FDE38,OUT019,445.1528
NCG07,OUT049,4226.7114
DRC27,OUT013,5199.931
FDA27,OUT035,5705.1724
FDW40,OUT045,3248.8337
DRI11,OUT013,1606.247
FDN50,OUT046,1202.7509
FDR12,OUT046,2146.0696
FDT34,OUT027,3899.682
FDW11,OUT035,1366.1674
NCO30,OUT027,4940.259
FDZ34,OUT017,3330.5232
FDU45,OUT017,2454.5688
NCD42,OUT035,455.08737
FDX25,OUT045,4178.466
NCR29,OUT046,523.8253
FDX43,OUT019,448.62155
FDB04,OUT010,395.57724
FDR49,OUT027,1381.0403
FDS39,OUT018,1588.7002
FDW58,OUT045,1433.3175
FDG22,OUT019,244.5621
FDG31,OUT017,1222.5972
NCV53,OUT027,5705.3267
DRJ37,OUT035,1308.7073
FDV07,OUT035,2147.1594
FDW52,OUT018,1395.5195
FDT15,OUT045,2346.1892
FDD02,OUT018,2194.5005
FDM16,OUT035,865.63464
NCE55,OUT046,2846.8914
FDB57,OUT018,2980.917
FDQ04,OUT013,369.7639
FDQ47,OUT019,228.42184
FDY14,OUT019,368.00266
DRK37,OUT017,2530.424
FDO25,OUT017,2261.646
FDL57,OUT046,4889.5776
NCK29,OUT018,1328.4421
FDK46,OUT027,6536.256
NCB43,OUT010,458.13095
DRE01,OUT027,3822.825
FDC46,OUT018,4906.096
FDQ23,OUT045,1626.8846
FDX38,OUT049,716.81287
FDG60,OUT018,2901.7825
FDW55,OUT017,6364.5264
FDP39,OUT013,722.13306
FDB20,OUT018,1289.4042
FDV21,OUT017,2633.4917
FDZ02,OUT013,1392.1427
FDP19,OUT027,5118.1885
FDA38,OUT035,5412.4775
FDH22,OUT045,1054.0255
DRM11,OUT045,2062.1533
FDO12,OUT027,858.21594
FDT14,OUT049,2111.3384
FDW34,OUT010,598.7457
FDG04,OUT027,8856.537
FDW59,OUT018,782.8408
FDR33,OUT018,1474.489
FDP32,OUT013,2246.6587
FDL13,OUT027,7440.217
FDD22,OUT013,1849.2767
FDV40,OUT027,1614.43
NCD55,OUT046,507.63522
FDQ20,OUT010,53.475437
FDD28,OUT045,889.0791
FDC39,OUT045,3055.165
NCR17,OUT049,1158.3732
DRO35,OUT018,1360.9935
FDF40,OUT049,3031.7332
FDR31,OUT018,2113.0151
NCQ41,OUT017,2537.8855
FDP38,OUT046,831.10095
NCU54,OUT027,5812.396
FDG22,OUT018,380.14572
DRK59,OUT013,6156.5615
FDC37,OUT046,1066.7103
NCO42,OUT013,3014.785
NCT42,OUT017,2855.5334
FDX27,OUT035,1885.4861
FDV40,OUT018,1728.6484
FDT45,OUT027,1497.3573
FDS47,OUT019,393.25815
FDR45,OUT035,4491.024
FDB03,OUT045,4624.699
FDO49,OUT035,867.5812
FDU60,OUT027,3618.4834
FDB26,OUT018,622.7009
FDB46,OUT017,2429.8337
FDQ37,OUT019,751.3368
FDN03,OUT017,5084.9316
NCX30,OUT045,1681.6337
FDK32,OUT019,424.7408
DRM47,OUT013,4200.953
NCO02,OUT046,1001.1869
FDP04,OUT013,829.756
NCO43,OUT049,1494.5814
FDD59,OUT013,1731.4305
FDQ10,OUT017,4009.5208
FDW45,OUT035,3078.8806
NCK30,OUT049,4917.9614
FDU31,OUT018,2223.4404
NCQ17,OUT019,415.566
FDN01,OUT017,2356.201
FDZ19,OUT049,4418.8926
DRG37,OUT017,2901.6636
FDE32,OUT045,598.4579
FDO34,OUT049,3027.115
FDM04,OUT019,252.18832
FDZ25,OUT049,1763.8794
FDU08,OUT049,1453.9596
NCW30,OUT045,3261.9773
NCM18,OUT013,931.444
FDS22,OUT035,701.54553
NCH18,OUT017,4176.234
FDC23,OUT013,1957.3282
FDY46,OUT013,2481.367
NCU06,OUT046,2826.2961
FDX57,OUT045,1439.872
FDX36,OUT027,3494.2664
FDL16,OUT045,783.72363
FDT16,OUT010,658.9114
FDN16,OUT018,1172.875
FDC03,OUT046,3440.082
DRF60,OUT013,6883.794
FDS27,OUT027,6755.984
FDP33,OUT010,1062.6705
FDJ36,OUT018,1756.1536
NCR42,OUT013,556.4208
FDV14,OUT017,1506.2047
NCP42,OUT035,3057.3438
FDB50,OUT027,2282.1091
NCC30,OUT027,3968.7024
FDA23,OUT018,1346.6384
FDW16,OUT017,1064.6091
FDQ52,OUT010,467.76364
FDB58,OUT049,1858.1703
NCP29,OUT049,791.51
NCM05,OUT045,2505.4521
FDO25,OUT013,3762.5723
NCM54,OUT046,1671.5306
NCL54,OUT046,1877.1663
FDL39,OUT010,350.88254
FDF53,OUT018,2179.9539
NCQ42,OUT035,3041.1619
FDF58,OUT013,1138.7963
FDZ04,OUT035,793.6747
FDE26,OUT019,387.64316
FDS60,OUT017,4043.3281
FDV58,OUT017,2949.8484
FDM04,OUT045,701.8418
FDE08,OUT035,1839.7498
NCB43,OUT049,3522.1367
FDU11,OUT010,286.70676
FDF22,OUT019,980.52527
FDE24,OUT013,2285.2258
DRJ49,OUT046,2545.8755
NCQ53,OUT035,7295.697
NCL41,OUT013,305.59665
FDR22,OUT013,2306.282
FDH04,OUT035,735.49
DRH15,OUT045,849.3685
FDY40,OUT049,896.0842
NCI17,OUT035,841.95264
NCC18,OUT013,2994.025
FDY28,OUT027,5753.5054
FDB45,OUT027,3709.2917
NCL30,OUT018,3203.0256
FDM10,OUT017,3995.6877
FDH22,OUT027,3662.1763
NCZ53,OUT017,2271.5334
NCI18,OUT013,3669.632
FDH14,OUT027,4388.6035
FDR36,OUT027,1110.2748
FDW01,OUT045,3399.4326
FDK02,OUT027,3386.3616
FDJ02,OUT018,1610.3613
FDU55,OUT013,7057.477
NCV18,OUT027,2180.385
FDH14,OUT018,1683.2507
FDZ37,OUT045,823.4564
FDX49,OUT049,5062.0405
NCD43,OUT046,1609.602
FDZ07,OUT013,1129.0387
FDK43,OUT035,1992.7239
FDR32,OUT018,3732.7773
FDT39,OUT013,3029.009
NCV54,OUT017,1919.6084
FDF38,OUT018,568.1199
FDV60,OUT046,4218.8867
FDH44,OUT027,4319.5176
FDS21,OUT046,694.3511
NCL41,OUT045,553.2776
FDM46,OUT017,1478.812
FDU27,OUT045,609.4115
NCJ54,OUT017,3318.7283
DRG51,OUT018,1408.6476
NCA29,OUT019,822.11194
FDR47,OUT045,2862.138
NCL19,OUT027,5393.61
DRG01,OUT049,917.2556
FDG10,OUT046,1091.2963
NCV05,OUT049,962.9988
NCH18,OUT019,357.60226
FDV14,OUT018,892.3646
DRJ23,OUT035,4036.6934
DRJ11,OUT046,1858.7086
FDZ03,OUT017,5315.9033
FDI27,OUT010,196.03049
FDJ14,OUT018,1516.4448
FDU32,OUT017,1219.9258
FDD47,OUT027,6390.494
DRF36,OUT035,1563.2587
FDM21,OUT046,1419.2946
FDV10,OUT018,1035.6538
FDH60,OUT018,2860.5427
FDX47,OUT010,398.74533
FDT19,OUT019,382.87766
FDO11,OUT045,3407.3997
FDH24,OUT027,3129.5493
FDL02,OUT018,1510.4968
FDB02,OUT049,1768.6656
FDA43,OUT046,2411.2053
FDG52,OUT045,911.52625
DRC12,OUT013,3037.2463
FDY37,OUT018,1579.3896
NCU18,OUT045,2099.2078
FDU09,OUT035,750.8307
DRJ25,OUT027,799.3506
DRE12,OUT018,1073.3394
DRL47,OUT017,1855.9541
DRK01,OUT046,1297.2349
FDC22,OUT019,469.07492
FDG44,OUT013,1211.811
FDW04,OUT035,1807.041
FDK09,OUT049,3862.2998
NCN43,OUT035,1948.3232
FDG04,OUT049,3592.5251
FDH32,OUT010,384.77536
DRI47,OUT017,2741.979
DRE15,OUT013,496.2114
FDY11,OUT035,828.3685
FDO60,OUT049,531.5344
FDQ20,OUT018,543.5303
FDO57,OUT027,3396.2114
FDT14,OUT019,567.9751
FDA57,OUT049,568.33203
DRN35,OUT017,779.431
FDJ03,OUT046,525.7106
FDX28,OUT017,868.6847
DRE25,OUT045,1413.8722
FDR09,OUT046,1722.6483
FDB23,OUT035,5045.757
FDO08,OUT045,2858.0261
FDQ23,OUT049,1419.1476
FDW04,OUT013,1602.6533
DRK13,OUT010,533.0448
NCL17,OUT027,5902.9175
FDY21,OUT035,3160.532
FDJ38,OUT027,4391.018
FDA37,OUT019,324.4902
FDV43,OUT013,996.26917
FDL36,OUT046,1260.9299
FDD53,OUT045,306.067
FDZ19,OUT010,332.01547
FDV21,OUT045,825.83984
NCL54,OUT018,2496.7656
DRI47,OUT027,3571.6987
DRG03,OUT049,1899.8933
FDG21,OUT013,1445.1305
FDW03,OUT018,979.735
NCI55,OUT046,1609.745
DRC36,OUT019,540.4518
FDH22,OUT017,1051.4521
FDV20,OUT045,2556.15
NCU41,OUT027,2152.5159
FDN46,OUT027,2456.976
FDK50,OUT045,2385.9324
NCA05,OUT027,3560.9487
DRH01,OUT018,2943.8245
FDT08,OUT018,1830.346
FDM08,OUT018,2729.005
FDZ07,OUT035,1486.5717
FDS22,OUT017,593.4376
FDV35,OUT027,3773.8142
FDI28,OUT010,293.81772
FDW58,OUT027,2295.5105
FDT52,OUT045,8691.134
FDY34,OUT046,1760.507
FDR10,OUT046,1400.5377
FDK57,OUT017,2626.6846
FDR02,OUT027,2569.6665
FDX49,OUT046,5919.369
FDQ20,OUT046,612.8679
DRK23,OUT045,2936.3867
NCW06,OUT046,4212.6426
FDR31,OUT017,2520.6814
NCE43,OUT013,2516.284
DRO59,OUT027,2717.5774
FDN09,OUT049,4177.6934
FDR11,OUT046,1674.9158
FDO57,OUT013,1670.4342
NCX18,OUT017,3782.3423
FDB05,OUT018,4320.5303
FDQ08,OUT018,827.452
NCG43,OUT035,2413.8875
FDJ56,OUT013,1174.4913
FDA13,OUT010,257.97067
FDO56,OUT017,2067.9163
FDB37,OUT018,2704.8025
FDZ02,OUT018,2747.0767
FDQ24,OUT046,3435.8167
FDM16,OUT013,538.3491
FDU35,OUT049,2417.9324
FDT35,OUT035,2478.7747
NCX30,OUT049,3637.842
FDG04,OUT017,2638.512
FDI12,OUT035,1456.769
FDE35,OUT035,1416.462
NCP14,OUT027,2543.7551
NCY53,OUT045,878.8248
FDP49,OUT017,696.2495
FDQ04,OUT017,743.97705
FDM39,OUT035,3306.8918
FDO58,OUT019,348.58615
FDC56,OUT017,1911.3173
NCQ54,OUT046,1637.8956
FDV10,OUT027,1473.7681
NCK17,OUT046,702.81726
NCF55,OUT027,731.49866
FDV33,OUT013,5309.187
NCH29,OUT019,562.8429
FDA37,OUT027,4778.317
FDH46,OUT018,2460.604
FDS25,OUT035,1689.6943
FDH04,OUT027,2727.1006
FDX52,OUT046,3283.2922
NCD42,OUT017,439.86154
FDW47,OUT017,2253.7627
FDL25,OUT027,3317.8525
NCJ06,OUT010,363.11996
FDY09,OUT013,2586.6094
FDS40,OUT046,675.786
FDH41,OUT017,1737.1462
FDG38,OUT035,1950.0796
FDU03,OUT027,4632.1333
FDV20,OUT046,3042.7815
DRB13,OUT045,3670.5469
NCQ30,OUT013,657.66724
NCH06,OUT013,4182.3833
FDU50,OUT018,3205.9277
NCO42,OUT019,672.29114
FDW09,OUT018,747.92615
FDH04,OUT013,1479.7247
FDC21,OUT045,2147.544
FDL21,OUT049,679.7838
FDM46,OUT010,452.95358
FDT22,OUT019,366.6517
FDB28,OUT035,4515.835
FDI12,OUT018,1368.2247
FDA28,OUT045,2036.5221
FDF59,OUT013,600.615
FDM45,OUT027,2628.9683
FDQ56,OUT017,1761.2887
FDR46,OUT049,1487.158
FDT01,OUT013,1782.667
FDD16,OUT027,1758.7188
NCU30,OUT010,351.7568
FDM40,OUT010,512.98535
FDI56,OUT035,2224.8945
NCS30,OUT013,3119.5237
FDU08,OUT017,998.16113
FDX51,OUT027,5320.0913
FDA43,OUT045,2027.6658
FDX59,OUT010,127.87509
FDC37,OUT018,1573.8164
FDP58,OUT013,4680.3335
NCY42,OUT035,1934.3221
FDF21,OUT018,2894.7158
FDU10,OUT027,1268.2734
DRL47,OUT018,1400.144
FDA58,OUT018,2496.924
FDJ22,OUT049,3029.4253
FDK50,OUT046,1603.1094
FDO38,OUT035,886.3406
DRF60,OUT035,4788.2134
NCZ42,OUT019,357.3038
FDD35,OUT049,1620.8218
FDL25,OUT045,333.7396
FDJ16,OUT013,662.4939
DRK59,OUT049,4404.35
FDI50,OUT046,5937.151
NCB19,OUT045,2391.177
DRI37,OUT035,917.17285
FDA14,OUT027,3234.4497
FDC08,OUT018,3668.8044
FDS45,OUT046,2479.9805
FDI21,OUT049,1236.8896
DRJ47,OUT035,3240.9543
DRE37,OUT027,6121.069
FDT55,OUT018,1329.4818
NCG42,OUT027,3286.7402
FDA31,OUT049,4881.844
NCW42,OUT046,3694.0525
FDF50,OUT017,2561.2788
FDK56,OUT049,4019.7278
FDX10,OUT035,1098.636
NCK07,OUT027,4252.862
FDZ49,OUT017,2278.0767
FDR33,OUT013,947.37756
FDO44,OUT018,701.24536
FDA20,OUT046,5396.7095
NCL30,OUT045,1522.8547
FDI05,OUT019,295.19955
FDQ12,OUT018,2625.976
FDH47,OUT017,2020.7568
FDH34,OUT018,1773.9106
FDF29,OUT046,1857.0912
FDG40,OUT018,476.31674
NCE18,OUT017,3166.7417
FDP21,OUT010,291.59677
FDY50,OUT013,2349.7993
FDB36,OUT049,1742.2059
NCZ29,OUT049,2021.135
FDU20,OUT018,1456.8418
FDO56,OUT013,2070.01
FDW31,OUT049,3902.3232
DRH59,OUT013,702.1941
NCB30,OUT017,3882.1519
FDK43,OUT027,1795.503
FDW43,OUT045,1419.14
NCL19,OUT017,2625.4297
FDJ27,OUT046,2644.038
FDC45,OUT046,1684.5458
FDY40,OUT035,843.4573
NCM41,OUT035,1992.7338
NCK18,OUT019,839.0072
FDP37,OUT049,2929.8489
FDA27,OUT027,7982.6416
NCX30,OUT035,4421.5103
FDR09,OUT017,3734.9988
FDG08,OUT027,5410.3604
NCU30,OUT013,3228.0989
FDB16,OUT017,1466.8809
FDM16,OUT017,966.3502
FDC48,OUT013,1131.5347
NCF18,OUT046,1854.7615
FDU46,OUT018,721.1802
FDH41,OUT018,3180.252
NCN42,OUT010,309.86557
FDU49,OUT046,1422.4629
FDB20,OUT027,2058.646
FDG50,OUT019,461.2457
FDW20,OUT045,1084.7288
NCO55,OUT049,1839.9377
FDX48,OUT046,3247.5405
FDU48,OUT046,1517.8967
FDR48,OUT019,398.20444
FDK27,OUT013,506.25107
FDT35,OUT013,2375.5925
FDN12,OUT049,1775.0746
NCE31,OUT019,415.0858
FDL21,OUT017,870.94116
FDV56,OUT017,1043.9598
FDR16,OUT017,4214.894
NCP41,OUT049,971.5895
FDJ27,OUT013,1965.2561
FDA07,OUT017,1860.981
FDK55,OUT049,790.0221
FDM33,OUT049,3849.1133
FDY46,OUT046,1699.2565
FDD36,OUT046,1428.7727
FDB12,OUT027,2886.5076
FDF28,OUT019,452.884
NCE07,OUT019,796.4818
FDW50,OUT027,3127.153
NCW18,OUT017,3251.1174
NCJ17,OUT019,260.1788
DRZ24,OUT010,376.5383
FDS07,OUT035,1424.611
NCW05,OUT010,205.37692
FDZ22,OUT018,1830.0057
FDK02,OUT046,1895.7133
FDZ45,OUT027,4341.895
FDL25,OUT046,1604.8824
FDS08,OUT045,2561.2153
NCZ42,OUT027,6591.756
FDX57,OUT035,1923.9037
FDF21,OUT046,3018.799
FDJ56,OUT018,1192.2296
FDX10,OUT013,802.4581
DRG48,OUT035,2898.1218
DRN37,OUT046,2007.3533
NCY41,OUT018,267.681
FDN28,OUT045,661.70056
FDE34,OUT045,3128.7483
FDR10,OUT045,2150.8376
FDC32,OUT017,1280.2968
DRG13,OUT046,2084.5457
FDP59,OUT049,2240.2585
NCT53,OUT010,249.139
FDL57,OUT027,8506.039
FDN32,OUT010,415.63156
FDK09,OUT018,4328.2764
FDA52,OUT010,231.176
FDC57,OUT049,2912.822
FDI09,OUT035,6042.823
NCB07,OUT046,1945.4688
FDP26,OUT035,1138.1134
FDP40,OUT027,2598.6785
FDL15,OUT013,1039.2294
FDV07,OUT046,1909.6847
FDS03,OUT017,911.228
FDE50,OUT049,1503.5856
FDQ15,OUT017,791.2887
FDQ33,OUT010,375.8646
FDT22,OUT013,703.56384
DRO35,OUT035,2144.5996
FDJ41,OUT049,4775.3267
FDQ27,OUT035,2639.413
FDC26,OUT017,2407.4714
NCF43,OUT027,3152.5752
NCR50,OUT035,2464.5964
FDE39,OUT018,1463.8759
FDN49,OUT027,1513.6356
DRG11,OUT035,1491.5798
